symbol,date,pattern,signal_time,entry_time,entry,sl,tp,rr,exit_reason,pnl_r,exit_time
NAS100,2026-01-29,D_FIRST_PULLBACK,2026-01-29 19:45:00+00:00,2026-01-29 20:00:00+00:00,25872.27,25725.32,26166.17,2.0,EOD,0.0,2026-01-29 23:45:00+00:00
NAS100,2026-01-30,D_FIRST_PULLBACK,2026-01-30 01:45:00+00:00,2026-01-30 02:00:00+00:00,25724.63,25615.76,25942.37,2.0,SL_HIT,-1.0,2026-01-30 06:30:00+00:00
NAS100,2026-01-30,D_FIRST_PULLBACK,2026-01-30 07:15:00+00:00,2026-01-30 07:30:00+00:00,25626.31,25561.68,25755.57,2.0,SL_HIT,-1.0,2026-01-30 08:45:00+00:00
NAS100,2026-01-30,D_FIRST_PULLBACK,2026-01-30 09:00:00+00:00,2026-01-30 09:15:00+00:00,25617.68,25529.31,25794.42,2.0,TP_HIT,2.0,2026-01-30 13:30:00+00:00
NAS100,2026-01-30,D_FIRST_PULLBACK,2026-01-30 15:30:00+00:00,2026-01-30 15:45:00+00:00,25714.68,25633.31,25877.42,2.0,SL_HIT,-1.0,2026-01-30 16:00:00+00:00
NAS100,2026-01-30,D_FIRST_PULLBACK,2026-01-30 16:15:00+00:00,2026-01-30 16:30:00+00:00,25659.18,25565.43,25846.68,2.0,SL_HIT,-1.0,2026-01-30 16:45:00+00:00
NAS100,2026-01-30,D_FIRST_PULLBACK,2026-01-30 19:30:00+00:00,2026-01-30 19:45:00+00:00,25527.93,25450.56,25682.67,2.0,EOD,0.0,2026-01-30 20:45:00+00:00
NAS100,2026-02-01,D_FIRST_PULLBACK,2026-02-01 23:15:00+00:00,2026-02-01 23:30:00+00:00,25501.54,25376.29,25752.04,2.0,EOD,0.0,2026-02-01 23:45:00+00:00
NAS100,2026-02-02,D_FIRST_PULLBACK,2026-02-02 03:15:00+00:00,2026-02-02 03:30:00+00:00,25198.54,25105.54,25384.54,2.0,SL_HIT,-1.0,2026-02-02 05:00:00+00:00
NAS100,2026-02-02,D_FIRST_PULLBACK,2026-02-02 08:15:00+00:00,2026-02-02 08:30:00+00:00,25326.34,25244.72,25489.58,2.0,TP_HIT,2.0,2026-02-02 13:30:00+00:00
NAS100,2026-02-02,D_FIRST_PULLBACK,2026-02-02 15:15:00+00:00,2026-02-02 15:30:00+00:00,25781.97,25692.72,25960.47,2.0,EOD,0.0,2026-02-02 23:45:00+00:00
NAS100,2026-02-03,D_FIRST_PULLBACK,2026-02-03 01:45:00+00:00,2026-02-03 02:00:00+00:00,25819.77,25792.39,25874.53,2.0,TP_HIT,2.0,2026-02-03 03:30:00+00:00
NAS100,2026-02-03,D_FIRST_PULLBACK,2026-02-03 06:30:00+00:00,2026-02-03 06:45:00+00:00,25902.69,25866.57,25974.93,2.0,SL_HIT,-1.0,2026-02-03 07:45:00+00:00
NAS100,2026-02-03,D_FIRST_PULLBACK,2026-02-03 11:15:00+00:00,2026-02-03 11:30:00+00:00,25877.82,25814.82,26003.82,2.0,SL_HIT,-1.0,2026-02-03 13:30:00+00:00
NAS100,2026-02-03,D_FIRST_PULLBACK,2026-02-03 16:45:00+00:00,2026-02-03 17:00:00+00:00,25276.57,25236.57,25356.57,2.0,SL_HIT,-1.0,2026-02-03 17:15:00+00:00
NAS100,2026-02-03,D_FIRST_PULLBACK,2026-02-03 18:00:00+00:00,2026-02-03 18:15:00+00:00,25214.44,25110.94,25421.44,2.0,EOD,0.0,2026-02-03 23:45:00+00:00
NAS100,2026-02-04,D_FIRST_PULLBACK,2026-02-04 01:00:00+00:00,2026-02-04 01:15:00+00:00,25350.25,25309.38,25431.99,2.0,SL_HIT,-1.0,2026-02-04 01:30:00+00:00
NAS100,2026-02-04,D_FIRST_PULLBACK,2026-02-04 02:00:00+00:00,2026-02-04 02:15:00+00:00,25318.25,25294.0,25366.75,2.0,TP_HIT,2.0,2026-02-04 05:30:00+00:00
NAS100,2026-02-04,D_FIRST_PULLBACK,2026-02-04 08:45:00+00:00,2026-02-04 09:00:00+00:00,25297.68,25250.18,25392.68,2.0,SL_HIT,-1.0,2026-02-04 12:45:00+00:00
NAS100,2026-02-04,D_FIRST_PULLBACK,2026-02-04 13:15:00+00:00,2026-02-04 13:30:00+00:00,25277.18,25220.3,25390.94,2.0,SL_HIT,-1.0,2026-02-04 13:45:00+00:00
NAS100,2026-02-04,D_FIRST_PULLBACK,2026-02-04 14:15:00+00:00,2026-02-04 14:30:00+00:00,25140.3,25003.93,25413.04,2.0,SL_HIT,-1.0,2026-02-04 15:00:00+00:00
NAS100,2026-02-04,D_FIRST_PULLBACK,2026-02-04 23:15:00+00:00,2026-02-04 23:30:00+00:00,25012.25,24929.37,25178.01,2.0,EOD,0.0,2026-02-04 23:45:00+00:00
NAS100,2026-02-05,D_FIRST_PULLBACK,2026-02-05 01:30:00+00:00,2026-02-05 01:45:00+00:00,24968.62,24858.37,25189.12,2.0,SL_HIT,-1.0,2026-02-05 02:00:00+00:00
NAS100,2026-02-05,D_FIRST_PULLBACK,2026-02-05 02:15:00+00:00,2026-02-05 02:30:00+00:00,24911.37,24847.37,25039.37,2.0,SL_HIT,-1.0,2026-02-05 02:45:00+00:00
NAS100,2026-02-05,D_FIRST_PULLBACK,2026-02-05 03:30:00+00:00,2026-02-05 03:45:00+00:00,24911.12,24813.75,25105.86,2.0,SL_HIT,-1.0,2026-02-05 11:15:00+00:00
NAS100,2026-02-05,D_FIRST_PULLBACK,2026-02-05 12:00:00+00:00,2026-02-05 12:15:00+00:00,24700.8,24606.42,24889.56,2.0,SL_HIT,-1.0,2026-02-05 13:30:00+00:00
NAS100,2026-02-05,D_FIRST_PULLBACK,2026-02-05 14:30:00+00:00,2026-02-05 14:45:00+00:00,24574.67,24449.17,24825.67,2.0,SL_HIT,-1.0,2026-02-05 15:00:00+00:00
NAS100,2026-02-05,D_FIRST_PULLBACK,2026-02-05 15:15:00+00:00,2026-02-05 15:30:00+00:00,24677.67,24443.67,25145.67,2.0,SL_HIT,-1.0,2026-02-05 20:15:00+00:00
NAS100,2026-02-05,D_FIRST_PULLBACK,2026-02-05 23:15:00+00:00,2026-02-05 23:30:00+00:00,24269.9,24142.52,24524.66,2.0,EOD,0.0,2026-02-05 23:45:00+00:00
NAS100,2026-02-06,D_FIRST_PULLBACK,2026-02-06 02:00:00+00:00,2026-02-06 02:15:00+00:00,24437.15,24412.15,24487.15,2.0,SL_HIT,-1.0,2026-02-06 02:30:00+00:00
NAS100,2026-02-06,D_FIRST_PULLBACK,2026-02-06 06:15:00+00:00,2026-02-06 06:30:00+00:00,24473.07,24407.95,24603.31,2.0,SL_HIT,-1.0,2026-02-06 07:00:00+00:00
NAS100,2026-02-06,D_FIRST_PULLBACK,2026-02-06 07:45:00+00:00,2026-02-06 08:00:00+00:00,24484.32,24430.7,24591.56,2.0,TP_HIT,2.0,2026-02-06 08:15:00+00:00
NAS100,2026-02-06,D_FIRST_PULLBACK,2026-02-06 09:45:00+00:00,2026-02-06 10:00:00+00:00,24693.2,24613.32,24852.96,2.0,SL_HIT,-1.0,2026-02-06 13:30:00+00:00
NAS100,2026-02-06,D_FIRST_PULLBACK,2026-02-06 14:15:00+00:00,2026-02-06 14:30:00+00:00,24803.95,24646.82,25118.21,2.0,TP_HIT,2.0,2026-02-06 19:45:00+00:00
NAS100,2026-02-08,D_FIRST_PULLBACK,2026-02-08 22:45:00+00:00,2026-02-08 23:00:00+00:00,25180.72,25132.22,25277.72,2.0,EOD,0.0,2026-02-08 23:45:00+00:00
NAS100,2026-02-09,D_FIRST_PULLBACK,2026-02-09 01:00:00+00:00,2026-02-09 01:15:00+00:00,25135.72,25105.84,25195.48,2.0,SL_HIT,-1.0,2026-02-09 02:30:00+00:00
NAS100,2026-02-09,D_FIRST_PULLBACK,2026-02-09 03:00:00+00:00,2026-02-09 03:15:00+00:00,25123.59,25097.47,25175.83,2.0,SL_HIT,-1.0,2026-02-09 03:45:00+00:00
NAS100,2026-02-09,D_FIRST_PULLBACK,2026-02-09 04:15:00+00:00,2026-02-09 04:30:00+00:00,25117.97,25085.72,25182.47,2.0,SL_HIT,-1.0,2026-02-09 05:00:00+00:00
NAS100,2026-02-09,D_FIRST_PULLBACK,2026-02-09 05:30:00+00:00,2026-02-09 05:45:00+00:00,25089.59,25067.72,25133.33,2.0,SL_HIT,-1.0,2026-02-09 06:00:00+00:00
NAS100,2026-02-09,D_FIRST_PULLBACK,2026-02-09 06:45:00+00:00,2026-02-09 07:00:00+00:00,25066.52,25029.64,25140.28,2.0,SL_HIT,-1.0,2026-02-09 08:30:00+00:00
NAS100,2026-02-09,D_FIRST_PULLBACK,2026-02-09 09:45:00+00:00,2026-02-09 10:00:00+00:00,24953.14,24876.77,25105.88,2.0,SL_HIT,-1.0,2026-02-09 13:30:00+00:00
NAS100,2026-02-09,D_FIRST_PULLBACK,2026-02-09 17:30:00+00:00,2026-02-09 17:45:00+00:00,25289.14,25221.14,25425.14,2.0,EOD,0.0,2026-02-09 23:45:00+00:00
NAS100,2026-02-10,D_FIRST_PULLBACK,2026-02-10 00:45:00+00:00,2026-02-10 01:00:00+00:00,25245.8,25211.3,25314.8,2.0,SL_HIT,-1.0,2026-02-10 01:30:00+00:00
NAS100,2026-02-10,D_FIRST_PULLBACK,2026-02-10 04:30:00+00:00,2026-02-10 04:45:00+00:00,25248.3,25222.68,25299.54,2.0,SL_HIT,-1.0,2026-02-10 05:15:00+00:00
NAS100,2026-02-10,D_FIRST_PULLBACK,2026-02-10 06:00:00+00:00,2026-02-10 06:15:00+00:00,25234.35,25203.05,25296.95,2.0,TP_HIT,2.0,2026-02-10 08:15:00+00:00
NAS100,2026-02-10,D_FIRST_PULLBACK,2026-02-10 12:45:00+00:00,2026-02-10 13:00:00+00:00,25283.23,25212.98,25423.73,2.0,SL_HIT,-1.0,2026-02-10 13:30:00+00:00
NAS100,2026-02-10,D_FIRST_PULLBACK,2026-02-10 13:45:00+00:00,2026-02-10 14:00:00+00:00,25303.1,25167.23,25574.84,2.0,SL_HIT,-1.0,2026-02-10 19:00:00+00:00
NAS100,2026-02-10,D_FIRST_PULLBACK,2026-02-10 23:30:00+00:00,2026-02-10 23:45:00+00:00,25202.7,25180.2,25247.7,2.0,EOD,0.0,
NAS100,2026-02-11,D_FIRST_PULLBACK,2026-02-11 02:30:00+00:00,2026-02-11 02:45:00+00:00,25247.08,25216.7,25307.84,2.0,SL_HIT,-1.0,2026-02-11 03:30:00+00:00
NAS100,2026-02-11,D_FIRST_PULLBACK,2026-02-11 06:15:00+00:00,2026-02-11 06:30:00+00:00,25198.25,25166.88,25260.99,2.0,SL_HIT,-1.0,2026-02-11 07:00:00+00:00
NAS100,2026-02-11,D_FIRST_PULLBACK,2026-02-11 07:30:00+00:00,2026-02-11 07:45:00+00:00,25171.63,25123.75,25267.39,2.0,SL_HIT,-1.0,2026-02-11 08:30:00+00:00
NAS100,2026-02-11,D_FIRST_PULLBACK,2026-02-11 10:00:00+00:00,2026-02-11 10:15:00+00:00,25130.5,25080.38,25230.74,2.0,TP_HIT,2.0,2026-02-11 12:30:00+00:00
NAS100,2026-02-11,D_FIRST_PULLBACK,2026-02-11 16:15:00+00:00,2026-02-11 16:30:00+00:00,25203.5,25055.88,25498.74,2.0,EOD,0.0,2026-02-11 23:45:00+00:00
NAS100,2026-02-12,D_FIRST_PULLBACK,2026-02-12 02:00:00+00:00,2026-02-12 02:15:00+00:00,25214.93,25186.18,25272.43,2.0,TP_HIT,2.0,2026-02-12 06:15:00+00:00
NAS100,2026-02-12,D_FIRST_PULLBACK,2026-02-12 07:45:00+00:00,2026-02-12 08:00:00+00:00,25270.23,25241.73,25327.23,2.0,SL_HIT,-1.0,2026-02-12 12:15:00+00:00
NAS100,2026-02-12,D_FIRST_PULLBACK,2026-02-12 12:30:00+00:00,2026-02-12 12:45:00+00:00,25328.48,25237.48,25510.48,2.0,SL_HIT,-1.0,2026-02-12 13:30:00+00:00
NAS100,2026-02-12,D_FIRST_PULLBACK,2026-02-12 16:15:00+00:00,2026-02-12 16:30:00+00:00,24785.73,24750.48,24856.23,2.0,SL_HIT,-1.0,2026-02-12 16:45:00+00:00
NAS100,2026-02-12,D_FIRST_PULLBACK,2026-02-12 18:15:00+00:00,2026-02-12 18:30:00+00:00,24788.1,24763.1,24838.1,2.0,TP_HIT,2.0,2026-02-12 18:45:00+00:00
NAS100,2026-02-12,D_FIRST_PULLBACK,2026-02-12 22:00:00+00:00,2026-02-12 22:15:00+00:00,24752.61,24722.61,24812.61,2.0,SL_HIT,-1.0,2026-02-12 22:30:00+00:00
NAS100,2026-02-13,D_FIRST_PULLBACK,2026-02-13 01:00:00+00:00,2026-02-13 01:15:00+00:00,24735.98,24681.73,24844.48,2.0,SL_HIT,-1.0,2026-02-13 02:45:00+00:00
NAS100,2026-02-13,D_FIRST_PULLBACK,2026-02-13 03:15:00+00:00,2026-02-13 03:30:00+00:00,24700.86,24662.23,24778.12,2.0,SL_HIT,-1.0,2026-02-13 04:15:00+00:00
NAS100,2026-02-13,D_FIRST_PULLBACK,2026-02-13 05:45:00+00:00,2026-02-13 06:00:00+00:00,24630.11,24560.61,24769.11,2.0,SL_HIT,-1.0,2026-02-13 10:30:00+00:00
NAS100,2026-02-13,D_FIRST_PULLBACK,2026-02-13 10:45:00+00:00,2026-02-13 11:00:00+00:00,24638.28,24543.03,24828.78,2.0,SL_HIT,-1.0,2026-02-13 12:00:00+00:00
NAS100,2026-02-13,D_FIRST_PULLBACK,2026-02-13 12:30:00+00:00,2026-02-13 12:45:00+00:00,24691.78,24538.16,24999.02,2.0,SL_HIT,-1.0,2026-02-13 13:30:00+00:00
NAS100,2026-02-13,D_FIRST_PULLBACK,2026-02-13 15:00:00+00:00,2026-02-13 15:15:00+00:00,24757.28,24637.91,24996.02,2.0,EOD,0.0,2026-02-13 20:45:00+00:00
NAS100,2026-02-15,B_FLAT_TOP,2026-02-15 23:00:00+00:00,2026-02-15 23:00:00+00:00,24767.32,24635.89155,25030.1769,2.0,EOD,0.0,2026-02-15 23:45:00+00:00
NAS100,2026-02-16,B_FLAT_TOP,2026-02-16 00:45:00+00:00,2026-02-16 00:45:00+00:00,24786.82,24649.20465,25062.0507,2.0,SL_HIT,-1.0,2026-02-16 13:30:00+00:00
NAS100,2026-02-16,D_FIRST_PULLBACK,2026-02-16 13:45:00+00:00,2026-02-16 14:00:00+00:00,24696.74,24619.12,24851.98,2.0,SL_HIT,-1.0,2026-02-16 14:30:00+00:00
NAS100,2026-02-16,D_FIRST_PULLBACK,2026-02-16 15:00:00+00:00,2026-02-16 15:15:00+00:00,24677.74,24605.74,24821.74,2.0,SL_HIT,-1.0,2026-02-16 15:30:00+00:00
NAS100,2026-02-16,D_FIRST_PULLBACK,2026-02-16 22:15:00+00:00,2026-02-16 22:30:00+00:00,24706.02,24668.02,24782.02,2.0,EOD,0.0,2026-02-16 23:45:00+00:00
NAS100,2026-02-17,D_FIRST_PULLBACK,2026-02-17 01:15:00+00:00,2026-02-17 01:30:00+00:00,24603.65,24546.52,24717.91,2.0,SL_HIT,-1.0,2026-02-17 02:00:00+00:00
NAS100,2026-02-17,D_FIRST_PULLBACK,2026-02-17 05:45:00+00:00,2026-02-17 06:00:00+00:00,24557.77,24531.02,24611.27,2.0,SL_HIT,-1.0,2026-02-17 06:15:00+00:00
NAS100,2026-02-17,D_FIRST_PULLBACK,2026-02-17 06:30:00+00:00,2026-02-17 06:45:00+00:00,24556.07,24513.2,24641.81,2.0,TP_HIT,2.0,2026-02-17 07:00:00+00:00
NAS100,2026-02-17,D_FIRST_PULLBACK,2026-02-17 12:15:00+00:00,2026-02-17 12:30:00+00:00,24534.2,24447.32,24707.96,2.0,TP_HIT,2.0,2026-02-17 13:30:00+00:00
NAS100,2026-02-17,D_FIRST_PULLBACK,2026-02-17 14:15:00+00:00,2026-02-17 14:30:00+00:00,24451.7,24392.45,24570.2,2.0,TP_HIT,2.0,2026-02-17 15:00:00+00:00
NAS100,2026-02-17,D_FIRST_PULLBACK,2026-02-17 15:45:00+00:00,2026-02-17 16:00:00+00:00,24687.95,24622.45,24818.95,2.0,SL_HIT,-1.0,2026-02-17 16:15:00+00:00
NAS100,2026-02-17,D_FIRST_PULLBACK,2026-02-17 23:00:00+00:00,2026-02-17 23:15:00+00:00,24678.04,24634.04,24766.04,2.0,EOD,0.0,2026-02-17 23:45:00+00:00
NAS100,2026-02-18,D_FIRST_PULLBACK,2026-02-18 00:45:00+00:00,2026-02-18 01:00:00+00:00,24675.79,24642.29,24742.79,2.0,TP_HIT,2.0,2026-02-18 03:00:00+00:00
NAS100,2026-02-18,D_FIRST_PULLBACK,2026-02-18 06:30:00+00:00,2026-02-18 06:45:00+00:00,24770.84,24733.84,24844.84,2.0,TP_HIT,2.0,2026-02-18 07:15:00+00:00
NAS100,2026-02-18,D_FIRST_PULLBACK,2026-02-18 08:00:00+00:00,2026-02-18 08:15:00+00:00,24846.46,24821.71,24895.96,2.0,SL_HIT,-1.0,2026-02-18 10:30:00+00:00
NAS100,2026-02-18,D_FIRST_PULLBACK,2026-02-18 13:45:00+00:00,2026-02-18 14:00:00+00:00,24872.59,24683.71,25250.35,2.0,EOD,0.0,2026-02-18 23:45:00+00:00
NAS100,2026-02-19,D_FIRST_PULLBACK,2026-02-19 00:45:00+00:00,2026-02-19 01:00:00+00:00,24903.83,24868.7,24974.09,2.0,TP_HIT,2.0,2026-02-19 06:15:00+00:00
NAS100,2026-02-19,D_FIRST_PULLBACK,2026-02-19 07:15:00+00:00,2026-02-19 07:30:00+00:00,24970.13,24943.13,25024.13,2.0,SL_HIT,-1.0,2026-02-19 07:45:00+00:00
NAS100,2026-02-19,D_FIRST_PULLBACK,2026-02-19 10:15:00+00:00,2026-02-19 10:30:00+00:00,24804.5,24767.25,24879.0,2.0,SL_HIT,-1.0,2026-02-19 11:00:00+00:00
NAS100,2026-02-19,D_FIRST_PULLBACK,2026-02-19 11:15:00+00:00,2026-02-19 11:30:00+00:00,24811.0,24745.75,24941.5,2.0,SL_HIT,-1.0,2026-02-19 12:15:00+00:00
NAS100,2026-02-19,D_FIRST_PULLBACK,2026-02-19 12:30:00+00:00,2026-02-19 12:45:00+00:00,24779.75,24729.0,24881.25,2.0,SL_HIT,-1.0,2026-02-19 13:30:00+00:00
NAS100,2026-02-19,D_FIRST_PULLBACK,2026-02-19 13:45:00+00:00,2026-02-19 14:00:00+00:00,24811.5,24694.13,25046.24,2.0,SL_HIT,-1.0,2026-02-19 17:15:00+00:00
NAS100,2026-02-19,D_FIRST_PULLBACK,2026-02-19 19:00:00+00:00,2026-02-19 19:15:00+00:00,24726.63,24682.75,24814.39,2.0,TP_HIT,2.0,2026-02-19 22:30:00+00:00
NAS100,2026-02-19,D_FIRST_PULLBACK,2026-02-19 23:15:00+00:00,2026-02-19 23:30:00+00:00,24823.67,24792.3,24886.41,2.0,EOD,0.0,2026-02-19 23:45:00+00:00
NAS100,2026-02-20,D_FIRST_PULLBACK,2026-02-20 02:00:00+00:00,2026-02-20 02:15:00+00:00,24838.3,24812.42,24890.06,2.0,TP_HIT,2.0,2026-02-20 08:00:00+00:00
NAS100,2026-02-20,D_FIRST_PULLBACK,2026-02-20 11:45:00+00:00,2026-02-20 12:00:00+00:00,24761.97,24724.47,24836.97,2.0,SL_HIT,-1.0,2026-02-20 12:30:00+00:00
NAS100,2026-02-20,D_FIRST_PULLBACK,2026-02-20 13:30:00+00:00,2026-02-20 13:45:00+00:00,24859.6,24613.6,25351.6,2.0,EOD,0.0,2026-02-20 20:45:00+00:00
NAS100,2026-02-23,D_FIRST_PULLBACK,2026-02-23 01:30:00+00:00,2026-02-23 01:45:00+00:00,24782.46,24753.96,24839.46,2.0,SL_HIT,-1.0,2026-02-23 04:15:00+00:00
NAS100,2026-02-23,D_FIRST_PULLBACK,2026-02-23 04:30:00+00:00,2026-02-23 04:45:00+00:00,24777.84,24750.71,24832.1,2.0,TP_HIT,2.0,2026-02-23 06:00:00+00:00
NAS100,2026-02-23,D_FIRST_PULLBACK,2026-02-23 07:45:00+00:00,2026-02-23 08:00:00+00:00,24872.64,24821.14,24975.64,2.0,TP_HIT,2.0,2026-02-23 13:30:00+00:00
NAS100,2026-02-23,D_FIRST_PULLBACK,2026-02-23 15:15:00+00:00,2026-02-23 15:30:00+00:00,24720.26,24611.26,24938.26,2.0,EOD,0.0,2026-02-23 23:45:00+00:00
NAS100,2026-02-24,D_FIRST_PULLBACK,2026-02-24 08:00:00+00:00,2026-02-24 08:15:00+00:00,24783.37,24707.25,24935.61,2.0,SL_HIT,-1.0,2026-02-24 13:30:00+00:00
NAS100,2026-02-24,D_FIRST_PULLBACK,2026-02-24 14:15:00+00:00,2026-02-24 14:30:00+00:00,24956.5,24766.12,25337.26,2.0,EOD,0.0,2026-02-24 23:45:00+00:00
NAS100,2026-02-25,D_FIRST_PULLBACK,2026-02-25 02:45:00+00:00,2026-02-25 03:00:00+00:00,25016.36,24949.24,25150.6,2.0,TP_HIT,2.0,2026-02-25 13:30:00+00:00
NAS100,2026-02-25,D_FIRST_PULLBACK,2026-02-25 15:30:00+00:00,2026-02-25 16:00:00+00:00,25280.16,25232.66,25375.16,2.0,TP_HIT,2.0,2026-02-25 20:30:00+00:00
NAS100,2026-02-26,D_FIRST_PULLBACK,2026-02-26 00:45:00+00:00,2026-02-26 01:00:00+00:00,25267.59,25217.21,25368.35,2.0,SL_HIT,-1.0,2026-02-26 13:30:00+00:00
NAS100,2026-02-26,D_FIRST_PULLBACK,2026-02-26 14:45:00+00:00,2026-02-26 15:00:00+00:00,24951.26,24814.89,25224.0,2.0,EOD,0.0,2026-02-26 23:45:00+00:00
NAS100,2026-02-27,D_FIRST_PULLBACK,2026-02-27 01:00:00+00:00,2026-02-27 01:15:00+00:00,24950.3,24923.05,25004.8,2.0,TP_HIT,2.0,2026-02-27 04:15:00+00:00
NAS100,2026-02-27,D_FIRST_PULLBACK,2026-02-27 05:30:00+00:00,2026-02-27 05:45:00+00:00,24984.8,24944.43,25065.54,2.0,SL_HIT,-1.0,2026-02-27 09:00:00+00:00
NAS100,2026-02-27,D_FIRST_PULLBACK,2026-02-27 13:30:00+00:00,2026-02-27 13:45:00+00:00,24797.1,24735.1,24921.1,2.0,TP_HIT,2.0,2026-02-27 14:00:00+00:00
NAS100,2026-02-27,D_FIRST_PULLBACK,2026-02-27 15:00:00+00:00,2026-02-27 15:15:00+00:00,24940.73,24876.35,25069.49,2.0,SL_HIT,-1.0,2026-02-27 16:15:00+00:00
NAS100,2026-02-27,D_FIRST_PULLBACK,2026-02-27 17:30:00+00:00,2026-02-27 17:45:00+00:00,24864.6,24827.35,24939.1,2.0,SL_HIT,-1.0,2026-02-27 18:30:00+00:00
NAS100,2026-02-27,D_FIRST_PULLBACK,2026-02-27 19:45:00+00:00,2026-02-27 20:00:00+00:00,24950.68,24874.6,25102.84,2.0,EOD,0.0,2026-02-27 20:45:00+00:00
NAS100,2026-03-02,D_FIRST_PULLBACK,2026-03-02 01:30:00+00:00,2026-03-02 01:45:00+00:00,24798.67,24765.67,24864.67,2.0,SL_HIT,-1.0,2026-03-02 02:00:00+00:00
NAS100,2026-03-02,D_FIRST_PULLBACK,2026-03-02 03:15:00+00:00,2026-03-02 03:30:00+00:00,24760.79,24702.92,24876.53,2.0,SL_HIT,-1.0,2026-03-02 04:00:00+00:00
NAS100,2026-03-02,D_FIRST_PULLBACK,2026-03-02 07:30:00+00:00,2026-03-02 07:45:00+00:00,24516.47,24438.97,24671.47,2.0,TP_HIT,2.0,2026-03-02 10:45:00+00:00
NAS100,2026-03-02,D_FIRST_PULLBACK,2026-03-02 13:45:00+00:00,2026-03-02 14:00:00+00:00,24817.09,24569.22,25312.83,2.0,EOD,0.0,2026-03-02 23:45:00+00:00
NAS100,2026-03-03,D_FIRST_PULLBACK,2026-03-03 01:30:00+00:00,2026-03-03 01:45:00+00:00,24825.27,24772.89,24930.03,2.0,SL_HIT,-1.0,2026-03-03 02:30:00+00:00
NAS100,2026-03-03,D_FIRST_PULLBACK,2026-03-03 05:15:00+00:00,2026-03-03 05:30:00+00:00,24758.27,24704.39,24866.03,2.0,SL_HIT,-1.0,2026-03-03 05:45:00+00:00
NAS100,2026-03-03,D_FIRST_PULLBACK,2026-03-03 08:00:00+00:00,2026-03-03 08:15:00+00:00,24522.44,24469.44,24628.44,2.0,SL_HIT,-1.0,2026-03-03 08:30:00+00:00
NAS100,2026-03-03,D_FIRST_PULLBACK,2026-03-03 10:30:00+00:00,2026-03-03 10:45:00+00:00,24462.07,24334.82,24716.57,2.0,SL_HIT,-1.0,2026-03-03 14:15:00+00:00
NAS100,2026-03-03,D_FIRST_PULLBACK,2026-03-03 15:45:00+00:00,2026-03-03 16:00:00+00:00,24634.69,24527.57,24848.93,2.0,EOD,0.0,2026-03-03 23:45:00+00:00
NAS100,2026-03-04,D_FIRST_PULLBACK,2026-03-04 01:45:00+00:00,2026-03-04 02:00:00+00:00,24603.63,24555.63,24699.63,2.0,SL_HIT,-1.0,2026-03-04 02:15:00+00:00
NAS100,2026-03-04,D_FIRST_PULLBACK,2026-03-04 02:45:00+00:00,2026-03-04 03:00:00+00:00,24565.63,24491.38,24714.13,2.0,SL_HIT,-1.0,2026-03-04 05:00:00+00:00
NAS100,2026-03-04,D_FIRST_PULLBACK,2026-03-04 05:30:00+00:00,2026-03-04 05:45:00+00:00,24538.75,24465.63,24684.99,2.0,TP_HIT,2.0,2026-03-04 08:15:00+00:00
NAS100,2026-03-04,D_FIRST_PULLBACK,2026-03-04 11:00:00+00:00,2026-03-04 11:15:00+00:00,24795.3,24767.68,24850.54,2.0,SL_HIT,-1.0,2026-03-04 11:30:00+00:00
NAS100,2026-03-04,D_FIRST_PULLBACK,2026-03-04 11:45:00+00:00,2026-03-04 12:00:00+00:00,24765.05,24686.68,24921.79,2.0,TP_HIT,2.0,2026-03-04 13:30:00+00:00
NAS100,2026-03-04,D_FIRST_PULLBACK,2026-03-04 14:00:00+00:00,2026-03-04 14:15:00+00:00,24945.43,24793.55,25249.19,2.0,EOD,0.0,2026-03-04 23:45:00+00:00
NAS100,2026-03-05,D_FIRST_PULLBACK,2026-03-05 01:30:00+00:00,2026-03-05 01:45:00+00:00,25054.71,25017.71,25128.71,2.0,SL_HIT,-1.0,2026-03-05 02:15:00+00:00
NAS100,2026-03-05,D_FIRST_PULLBACK,2026-03-05 02:45:00+00:00,2026-03-05 03:00:00+00:00,25014.96,24993.21,25058.46,2.0,TP_HIT,2.0,2026-03-05 03:30:00+00:00
NAS100,2026-03-05,D_FIRST_PULLBACK,2026-03-05 07:45:00+00:00,2026-03-05 08:00:00+00:00,25018.26,24941.14,25172.5,2.0,SL_HIT,-1.0,2026-03-05 13:15:00+00:00
NAS100,2026-03-05,D_FIRST_PULLBACK,2026-03-05 13:30:00+00:00,2026-03-05 13:45:00+00:00,25026.76,24930.39,25219.5,2.0,SL_HIT,-1.0,2026-03-05 14:30:00+00:00
NAS100,2026-03-05,D_FIRST_PULLBACK,2026-03-05 14:45:00+00:00,2026-03-05 15:00:00+00:00,25049.51,24899.01,25350.51,2.0,SL_HIT,-1.0,2026-03-05 16:15:00+00:00
NAS100,2026-03-05,D_FIRST_PULLBACK,2026-03-05 17:00:00+00:00,2026-03-05 17:15:00+00:00,24844.14,24757.64,25017.14,2.0,SL_HIT,-1.0,2026-03-05 17:30:00+00:00
NAS100,2026-03-05,D_FIRST_PULLBACK,2026-03-05 18:45:00+00:00,2026-03-05 19:00:00+00:00,24825.64,24760.64,24955.64,2.0,TP_HIT,2.0,2026-03-05 19:15:00+00:00
