setup_id,symbol,direction,setup_time,entry_time,entry_price,sl,tp,planned_rr,exit_time,exit_price,exit_reason,pnl_r,rectangle_size_points,rectangle_low,rectangle_high,ai_score
EURUSD_2026-03-03T17:15:00_SHORT,EURUSD,sell,2026-03-03T17:15:00,2026-03-03T17:30:00,1.16045,1.16079,1.15943,3.0,2026-03-03T17:31:00,1.16079,SL_HIT,-1.0,31.000000000003244,1.16048,1.16079,100
EURUSD_2026-03-03T18:30:00_SHORT,EURUSD,sell,2026-03-03T18:30:00,2026-03-03T18:46:00,1.16209,1.16258,1.1606200000000004,3.0,2026-03-03T23:02:00,1.1606200000000004,TP_HIT,3.0,38.99999999998904,1.16219,1.16258,100
EURUSD_2026-03-03T22:45:00_LONG,EURUSD,buy,2026-03-03T22:45:00,2026-03-04T05:33:00,1.16122,1.16089,1.1622099999999997,3.0,2026-03-04T06:16:00,1.1622099999999997,TP_HIT,3.0,18.0000000000069,1.16089,1.16107,100
EURUSD_2026-03-04T12:00:00_SHORT,EURUSD,sell,2026-03-04T12:00:00,2026-03-04T12:16:00,1.16438,1.16521,1.1618899999999996,3.0,2026-03-04T14:04:00,1.1618899999999996,TP_HIT,3.0,43.00000000001525,1.16478,1.16521,100
EURUSD_2026-03-04T13:30:00_LONG,EURUSD,buy,2026-03-04T13:30:00,2026-03-04T13:46:00,1.16279,1.16212,1.1647999999999998,3.0,2026-03-04T13:48:00,1.16212,SL_HIT,-1.0,60.999999999999936,1.16212,1.16273,100
EURUSD_2026-03-05T00:30:00_LONG,EURUSD,buy,2026-03-05T00:30:00,2026-03-05T08:07:00,1.16379,1.16311,1.1658300000000001,3.0,2026-03-05T08:09:00,1.16311,SL_HIT,-1.0,14.999999999987244,1.16311,1.16326,100
EURUSD_2026-03-05T01:15:00_LONG,EURUSD,buy,2026-03-05T01:15:00,2026-03-05T01:41:00,1.16274,1.16224,1.1642400000000006,3.0,2026-03-05T02:11:00,1.16224,SL_HIT,-1.0,43.99999999999959,1.16224,1.16268,100
EURUSD_2026-03-05T04:30:00_LONG,EURUSD,buy,2026-03-05T04:30:00,2026-03-05T05:49:00,1.16107,1.1604,1.16308,3.0,2026-03-05T05:52:00,1.1604,SL_HIT,-1.0,21.99999999998869,1.1604,1.16062,100
EURUSD_2026-03-05T05:45:00_SHORT,EURUSD,sell,2026-03-05T05:45:00,2026-03-05T06:04:00,1.16053,1.16161,1.1572900000000002,3.0,2026-03-05T06:43:00,1.16161,SL_HIT,-1.0,92.00000000000318,1.16069,1.16161,100
EURUSD_2026-03-05T16:15:00_SHORT,EURUSD,sell,2026-03-05T16:15:00,2026-03-05T16:30:00,1.15785,1.15889,1.1547300000000003,3.0,2026-03-05T16:39:00,1.15889,SL_HIT,-1.0,86.00000000000828,1.15803,1.15889,100
EURUSD_2026-03-05T16:30:00_SHORT,EURUSD,sell,2026-03-05T16:30:00,2026-03-05T16:45:00,1.15828,1.1592,1.1555199999999999,3.0,2026-03-05T19:10:00,1.1592,SL_HIT,-1.0,69.99999999999228,1.1585,1.1592,100
EURUSD_2026-03-05T18:45:00_LONG,EURUSD,buy,2026-03-05T18:45:00,2026-03-05T19:04:00,1.15784,1.15701,1.1603299999999996,3.0,2026-03-05T19:15:00,1.1603299999999996,TP_HIT,3.0,28.99999999999014,1.15701,1.1573,100
EURUSD_2026-03-05T19:15:00_SHORT,EURUSD,sell,2026-03-05T19:15:00,2026-03-05T19:30:00,1.16031,1.16103,1.1581499999999998,3.0,2026-03-05T20:09:00,1.16103,SL_HIT,-1.0,62.00000000000649,1.16041,1.16103,100
EURUSD_2026-03-05T19:30:00_SHORT,EURUSD,sell,2026-03-05T19:30:00,2026-03-05T19:45:00,1.16023,1.16094,1.1581000000000001,3.0,2026-03-05T20:09:00,1.16094,SL_HIT,-1.0,46.00000000001269,1.16048,1.16094,100
EURUSD_2026-03-05T20:00:00_SHORT,EURUSD,sell,2026-03-05T20:00:00,2026-03-05T20:15:00,1.16063,1.16105,1.1593700000000005,3.0,2026-03-05T23:09:00,1.16105,SL_HIT,-1.0,39.999999999995595,1.16065,1.16105,100
EURUSD_2026-03-05T22:15:00_SHORT,EURUSD,sell,2026-03-05T22:15:00,2026-03-05T22:32:00,1.16079,1.16097,1.1602499999999998,3.0,2026-03-05T22:37:00,1.16097,SL_HIT,-1.0,14.000000000002897,1.16083,1.16097,100
EURUSD_2026-03-05T23:00:00_SHORT,EURUSD,sell,2026-03-05T23:00:00,2026-03-06T00:27:00,1.16088,1.16107,1.1603099999999995,3.0,2026-03-06T00:31:00,1.16107,SL_HIT,-1.0,14.000000000002897,1.16093,1.16107,100
EURUSD_2026-03-06T02:15:00_SHORT,EURUSD,sell,2026-03-06T02:15:00,2026-03-06T02:31:00,1.16187,1.16206,1.1612999999999996,3.0,2026-03-06T02:48:00,1.16206,SL_HIT,-1.0,12.000000000012,1.16194,1.16206,100
EURUSD_2026-03-06T02:45:00_SHORT,EURUSD,sell,2026-03-06T02:45:00,2026-03-06T03:00:00,1.16185,1.16207,1.1611900000000004,3.0,2026-03-06T03:17:00,1.16207,SL_HIT,-1.0,5.999999999994897,1.16201,1.16207,100
EURUSD_2026-03-06T03:15:00_SHORT,EURUSD,sell,2026-03-06T03:15:00,2026-03-06T03:36:00,1.16199,1.16208,1.1617200000000003,3.0,2026-03-06T03:43:00,1.1617200000000003,TP_HIT,3.0,8.000000000008,1.162,1.16208,100
EURUSD_2026-03-06T06:15:00_SHORT,EURUSD,sell,2026-03-06T06:15:00,2026-03-06T06:31:00,1.16099,1.16182,1.1584999999999996,3.0,2026-03-06T08:23:00,1.1584999999999996,TP_HIT,3.0,66.00000000001049,1.16116,1.16182,100
EURUSD_2026-03-06T07:45:00_LONG,EURUSD,buy,2026-03-06T07:45:00,2026-03-06T15:19:00,1.16045,1.16015,1.1613499999999999,3.0,2026-03-06T15:21:00,1.16015,SL_HIT,-1.0,15.000000000009448,1.16015,1.1603,100
EURUSD_2026-03-06T12:45:00_LONG,EURUSD,buy,2026-03-06T12:45:00,2026-03-06T13:01:00,1.15617,1.15505,1.15953,3.0,2026-03-06T13:07:00,1.15505,SL_HIT,-1.0,46.00000000001269,1.15505,1.15551,100
EURUSD_2026-03-06T17:45:00_LONG,EURUSD,buy,2026-03-06T17:45:00,2026-03-06T18:00:00,1.15987,1.1593,1.1615799999999998,3.0,2026-03-06T20:11:00,1.1615799999999998,TP_HIT,3.0,55.00000000000504,1.1593,1.15985,100
EURUSD_2026-03-06T19:45:00_SHORT,EURUSD,sell,2026-03-06T19:45:00,2026-03-06T20:00:00,1.16058,1.16098,1.15938,3.0,2026-03-06T20:03:00,1.16098,SL_HIT,-1.0,37.99999999998249,1.1606,1.16098,100
EURUSD_2026-03-08T21:45:00_LONG,EURUSD,buy,2026-03-08T21:45:00,2026-03-08T22:00:00,1.15501,1.15455,1.1563900000000005,3.0,2026-03-08T22:02:00,1.15455,SL_HIT,-1.0,15.999999999993795,1.15455,1.15471,100
EURUSD_2026-03-08T23:30:00_LONG,EURUSD,buy,2026-03-08T23:30:00,2026-03-08T23:45:00,1.15283,1.15249,1.15385,3.0,2026-03-08T23:48:00,1.15249,SL_HIT,-1.0,28.99999999999014,1.15249,1.15278,100
EURUSD_2026-03-09T04:30:00_SHORT,EURUSD,sell,2026-03-09T04:30:00,2026-03-09T04:48:00,1.15283,1.15293,1.15253,3.0,2026-03-09T04:49:00,1.15293,SL_HIT,-1.0,8.000000000008,1.15285,1.15293,100
EURUSD_2026-03-09T13:00:00_SHORT,EURUSD,sell,2026-03-09T13:00:00,2026-03-09T13:15:00,1.15679,1.15698,1.1562200000000002,3.0,2026-03-09T13:18:00,1.15698,SL_HIT,-1.0,15.999999999993795,1.15682,1.15698,100
EURUSD_2026-03-09T15:15:00_SHORT,EURUSD,sell,2026-03-09T15:15:00,2026-03-09T15:30:00,1.15859,1.15887,1.1577499999999998,3.0,2026-03-09T15:41:00,1.15887,SL_HIT,-1.0,23.000000000017447,1.15864,1.15887,100
EURUSD_2026-03-09T15:30:00_SHORT,EURUSD,sell,2026-03-09T15:30:00,2026-03-09T15:48:00,1.15858,1.15895,1.15747,3.0,2026-03-09T15:53:00,1.15895,SL_HIT,-1.0,27.99999999998359,1.15867,1.15895,100
EURUSD_2026-03-10T03:00:00_LONG,EURUSD,buy,2026-03-10T03:00:00,2026-03-10T03:16:00,1.16138,1.16101,1.16249,3.0,2026-03-10T03:30:00,1.16101,SL_HIT,-1.0,22.999999999995243,1.16101,1.16124,100
EURUSD_2026-03-10T06:30:00_SHORT,EURUSD,sell,2026-03-10T06:30:00,2026-03-10T06:46:00,1.16354,1.16363,1.1632700000000002,3.0,2026-03-10T06:50:00,1.1632700000000002,TP_HIT,3.0,7.999999999985795,1.16355,1.16363,100
EURUSD_2026-03-10T10:15:00_LONG,EURUSD,buy,2026-03-10T10:15:00,2026-03-10T11:04:00,1.1647,1.16419,1.16623,3.0,2026-03-10T11:18:00,1.16419,SL_HIT,-1.0,28.99999999999014,1.16419,1.16448,100
EURUSD_2026-03-10T13:15:00_SHORT,EURUSD,sell,2026-03-10T13:15:00,2026-03-10T13:33:00,1.16363,1.16489,1.1598499999999998,3.0,2026-03-10T14:43:00,1.16489,SL_HIT,-1.0,42.999999999993044,1.16446,1.16489,100
EURUSD_2026-03-10T14:30:00_SHORT,EURUSD,sell,2026-03-10T14:30:00,2026-03-10T14:45:00,1.16474,1.16498,1.1640200000000007,3.0,2026-03-10T14:59:00,1.16498,SL_HIT,-1.0,14.999999999987244,1.16483,1.16498,100
EURUSD_2026-03-10T16:00:00_LONG,EURUSD,buy,2026-03-10T16:00:00,2026-03-10T16:15:00,1.1643,1.1639,1.1654999999999998,3.0,2026-03-10T17:02:00,1.1654999999999998,TP_HIT,3.0,34.000000000000696,1.1639,1.16424,100
