setup_id,symbol,direction,setup_time,entry_time,entry_price,sl,tp,planned_rr,exit_time,exit_price,exit_reason,pnl_r,rectangle_size_points,rectangle_low,rectangle_high,ai_score
NAS100_2026-03-19T07:30:00_LONG,NAS100,buy,2026-03-19T07:30:00,2026-03-19T07:45:00,24355.4,24335.65,24414.65,3.0,2026-03-19T07:55:00,24335.65,SL_HIT,-1.0,950.0,24336.15,24345.65,100
NAS100_2026-03-19T12:00:00_LONG,NAS100,buy,2026-03-19T12:00:00,2026-03-19T12:15:00,24300.9,24259.53,24425.01000000001,3.0,2026-03-19T12:26:00,24259.53,SL_HIT,-1.0,3912.000000000262,24260.03,24299.15,100
NAS100_2026-03-19T18:45:00_SHORT,NAS100,sell,2026-03-19T18:45:00,2026-03-20T07:00:00,24283.6,24303.15,24224.94999999999,3.0,2026-03-20T07:15:00,24303.15,SL_HIT,-1.0,1412.000000000262,24288.53,24302.65,100
NAS100_2026-03-20T04:15:00_LONG,NAS100,buy,2026-03-20T04:15:00,2026-03-20T04:30:00,24382.42,24370.05,24419.529999999995,3.0,2026-03-20T04:45:00,24370.05,SL_HIT,-1.0,1150.0,24370.55,24382.05,100
NAS100_2026-03-20T12:45:00_SHORT,NAS100,sell,2026-03-20T12:45:00,2026-03-20T13:02:00,24272.85,24283.1,24242.1,3.0,2026-03-20T13:11:00,24242.1,TP_HIT,3.0,500.0,24277.6,24282.6,100
NAS100_2026-03-20T13:15:00_SHORT,NAS100,sell,2026-03-20T13:15:00,2026-03-20T13:30:00,24205.6,24308.6,23896.6,3.0,2026-03-20T18:23:00,23896.6,TP_HIT,3.0,3512.999999999738,24272.97,24308.1,100
NAS100_2026-03-20T16:00:00_SHORT,NAS100,sell,2026-03-20T16:00:00,2026-03-20T16:15:00,24108.72,24136.47,24025.47,3.0,2026-03-20T16:20:00,24136.47,SL_HIT,-1.0,1787.000000000262,24118.1,24135.97,100
NAS100_2026-03-20T17:00:00_LONG,NAS100,buy,2026-03-20T17:00:00,2026-03-20T17:22:00,24042.97,24006.85,24151.33000000001,3.0,2026-03-20T17:32:00,24006.85,SL_HIT,-1.0,2750.0,24007.35,24034.85,100
NAS100_2026-03-20T17:15:00_LONG,NAS100,buy,2026-03-20T17:15:00,2026-03-20T17:30:00,24020.35,24009.35,24053.35,3.0,2026-03-20T17:31:00,24009.35,SL_HIT,-1.0,662.0000000002619,24009.85,24016.47,100
NAS100_2026-03-23T05:30:00_LONG,NAS100,buy,2026-03-23T05:30:00,2026-03-23T05:56:00,23767.11,23725.61,23891.61,3.0,2026-03-23T06:12:00,23725.61,SL_HIT,-1.0,2811.999999999898,23726.11,23754.23,100
